source	time	heading	story	url
Nature.com	1548835200	Complex networks reveal global pattern of extreme-rainfall teleconnections	Climatic observables are often correlated across long spatial distances, and extreme events, such as heatwaves or floods, are typically assumed to be related to ...	https://news.google.com/articles/CBMiMWh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTg2LTAxOC0wODcyLXjSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
PostBulletin.com	1549890000	Mother Nature cooperates for Quarry Hill event | Local News	For families tired of being cooped up with school closings and dangerous cold temperatures, a bit of snow wasn't going to keep them home.	https://news.google.com/articles/CBMiiAFodHRwczovL3d3dy5wb3N0YnVsbGV0aW4uY29tL25ld3MvbG9jYWwvbW90aGVyLW5hdHVyZS1jb29wZXJhdGVzLWZvci1xdWFycnktaGlsbC1ldmVudC9hcnRpY2xlXzFiZjQ4NjAyLTJkYTQtMTFlOS1hYTRmLTRiZGVlNWE1NTVkYS5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1549447275	We need to talk about systematic fraud	Software that uncovers suspicious papers will do little for a community that does not confront organized research fraud, says Jennifer Byrne.	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDQzOS050gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
BusinessLine	1549817122	Nature’s call!	Last year, a driver of a metro train, which was stuck between stations, empathised with a passenger facing a toilet emergency. The empathy was probably ...	https://news.google.com/articles/CAIiEBtpQE67C57kZzRh9roRI6UqGQgEKhAIACoHCAownZiCCzDY7_4CMOPw8gU?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1548144000	What bioRxiv's first 30000 preprints reveal about biologists	More than 1 million studies are now downloaded from the site every month, mostly in neuroscience, bioinformatics and genomics.	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDE5OS020gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1547452800	Spatially resolved steady-state negative capacitance	Negative capacitance is a newly discovered state of ferroelectric materials that holds promise for electronics applications by exploiting a region of ...	https://news.google.com/articles/CBMiMWh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTg2LTAxOC0wODU1LXnSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1548230400	Neglected-disease research funding hits record high	Research funding for diseases that predominantly affect people living in poverty hit a record high in 2017, according to a report released on 23 January by Policy ...	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDI0NC000gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1548057600	The non-stop waste of water	Margaret Catley-Carlson reflects on millennia of resource mismanagement.	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDIxNC130gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1547539200	Next-generation LHC: CERN lays out plans for €21-billion supercollider	CERN has unveiled its bold dream of building a new accelerator nearly 4 times as long as its 27-kilometre Large Hadron Collider (LHC) — currently the world's ...	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDE3My0y0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1548316800	Drones unleashed against invasive rats in the Galapagos	A conservation group is using drones to eradicate invasive rats by dropping poison on two small islands in Ecuador's Galapagos archipelago — the first time ...	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDE3Ni160gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1549450863	Tainted water: the scientists tracing thousands of fluorinated chemicals in our environment	Researchers are struggling to assess the dangers of nondegradable compounds used in clothes, foams and food wrappings.	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDQ0MS0x0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1548230400	Rubisco condensate formation by CcmM in β-carboxysome biogenesis	Cells use compartmentalization of enzymes as a strategy to regulate metabolic pathways and increase their efficiency. The α- and β-carboxysomes of ...	https://news.google.com/articles/CBMiMWh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTg2LTAxOS0wODgwLTXSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1547452800	Screen time: how much is too much?	It has become a defining question of our age: do children and adolescents spend more time than is healthy staring at a phone, tablet or computer? Should ...	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDEzNy020gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1547539200	How much can forests fight climate change?	Trees are supposed to slow global warming, but growing evidence suggests they might not always be climate saviours.	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDEyMi160gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
BBC News	1548662400	The natural products that could replace plastic	The world is having to confront the toxic results of our love affair with plastic. Could nature offer some alternatives?	https://news.google.com/articles/CBMiWGh0dHA6Ly93d3cuYmJjLmNvbS9mdXR1cmUvc3RvcnkvMjAxOTAxMjUtdGhlLW5hdHVyYWwtcHJvZHVjdHMtdGhhdC1jb3VsZC1yZXBsYWNlLXBsYXN0aWPSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1547625600	How to win public support for a global carbon tax	Survey shows charges on emissions could be popular if revenues are given back to citizens, find Stefano Carattini, Steffen Kallbekken and Anton Orlov.	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDEyNC140gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Des Moines Register	1549902300	It’s time for Iowans to realize benefits from constitutional trust fund	Iowans have spoken repeatedly in favor of the natural resources constitutional trust. But the fund sits empty, because leaders lack political will.	https://news.google.com/articles/CAIiEEj5irj1b6R3mPjZDhUQ6esqGQgEKhAIACoHCAow5vz_CjDCpIsDMKnz4gU?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1548057600	Make robot motions natural	Humanoid machines should move and gesture more like us, argues Amy LaViers.	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDIxMS160gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1547625600	Molecular control of macroscopic forces drives formation of the vertebrate hindgut	The embryonic gut tube is a cylindrical structure from which the respiratory and gastrointestinal tracts develop. Although the early emergence of the endoderm as ...	https://news.google.com/articles/CBMiMWh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTg2LTAxOC0wODY1LTnSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1548316800	Postdoctoral mentorship key to career success	Mentors can have a lasting influence, but it's important to carve your own niche.	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDI2Mi0y0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
The Telegraph	1549887180	The Portuguese nature reserve you've never heard of - ideal for family adventures	Our kayaks slid across the mirror-flat water. It rippled like silk in our wake. We were on a preternaturally beautiful lagoon, its surface reflecting the pale, cloudless ...	https://news.google.com/articles/CAIiEJ5bP9ImK3E-iopzYKyjJloqFwgEKg4IACoGCAowm6R6MMKqCTCy8LkF?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1549288837	Arctic scientists iced out by US–India radar mission	Managers' decision to focus their satellite on the Antarctic has upset some researchers who study ice around the northern pole.	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDI3OC040gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1548057600	Real-time vibrations of a carbon nanotube	The field of miniature mechanical oscillators is rapidly evolving, with emerging applications including signal processing, biological detection and fundamental ...	https://news.google.com/articles/CBMiMWh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvczQxNTg2LTAxOC0wODYxLTDSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Seeking Alpha	1549885560	Natural Gas - Shades Of 2016?	March 2016 was an ugly month for the natural gas market. No two years are the same. Inventories fell, but this week's data could be a test for the market. I wan.	https://news.google.com/articles/CBMiQGh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQyMzk1NTAtbmF0dXJhbC1nYXMtc2hhZGVzLTIwMTbSAY0BaHR0cHM6Ly9zZWVraW5nYWxwaGEtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvc2Vla2luZ2FscGhhLmNvbS9hbXAvYXJ0aWNsZS80MjM5NTUwLW5hdHVyYWwtZ2FzLXNoYWRlcy0yMDE2P2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl?hl=en-IN&gl=IN&ceid=IN%3Aen
Gazette	1549882800	Bullock Wood could be opened up after council take it on	AN ancient woodland could be reopened to the public after a council took ownership of the site.	https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LmdhemV0dGUtbmV3cy5jby51ay9uZXdzLzE3NDE5MzkyLmJ1bGxvY2std29vZC1jb3VsZC1iZS1vcGVuZWQtdXAtYWZ0ZXItY291bmNpbC10YWtlLWl0LW9uL9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen
mindbodygreen.com	1549880077	7 Natural Hair Care Products We Love At Sephora	Here are our seven favorite all-natural Clean seal-approved hair care products from Sephora.	https://news.google.com/articles/CBMiVmh0dHBzOi8vd3d3Lm1pbmRib2R5Z3JlZW4uY29tL2FydGljbGVzLzctbmF0dXJhbC1oYWlyLWNhcmUtcHJvZHVjdHMtd2UtbG92ZS1hdC1zZXBob3Jh0gGkAWh0dHBzOi8vYW1wLW1pbmRib2R5Z3JlZW4tY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3MvYW1wLm1pbmRib2R5Z3JlZW4uY29tL2FydGljbGVzLzctbmF0dXJhbC1oYWlyLWNhcmUtcHJvZHVjdHMtd2UtbG92ZS1hdC1zZXBob3JhP2FtcF9qc192PTAuMSN3ZWJ2aWV3PTEmY2FwPXN3aXBl?hl=en-IN&gl=IN&ceid=IN%3Aen
Refinery29	1549883700	Ariana Grande Took Down Her Ponytail To Show Off Her Natural Curls	Ariana Grande might not have attended the Grammys after all the performance drama, but her fans made sure the night was all about her. Just before winning ...	https://news.google.com/articles/CBMiXGh0dHBzOi8vd3d3LnJlZmluZXJ5MjkuY29tL2VuLWdiLzIwMTkvMDIvMjI0MDc0L2FyaWFuYS1ncmFuZGUtbmF0dXJhbC1oYWlyLWN1cmxzLW5vLXBvbnl0YWls0gGrAWh0dHBzOi8vd3d3LXJlZmluZXJ5MjktY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3LnJlZmluZXJ5MjkuY29tL2FtcC9lbi1nYi8yMDE5LzAyLzIyNDA3NC9hcmlhbmEtZ3JhbmRlLW5hdHVyYWwtaGFpci1jdXJscy1uby1wb255dGFpbD9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Economic Times	1549856940	Qatar, India’s biggest supplier, wants natural gas in GST ambit	Qatar, the biggest supplier of liquefied natural gas (LNG) to India, wants the government to consider bringing natural gas in the ambit of Goods and Services Tax ...	https://news.google.com/articles/CAIiEHmZ6UVxccecPFWXp57d4dMqGQgEKhAIACoHCAow2pqGCzD954MDMM_yigY?hl=en-IN&gl=IN&ceid=IN%3Aen
Noted	1549830929	How these luxury resorts celebrate Fiji's natural environment	A new generation of Fijian resorts is redefining luxury by connecting long-held traditions, warm hospitality and a distinctly local flavour.	https://news.google.com/articles/CBMiYWh0dHBzOi8vd3d3Lm5vdGVkLmNvLm56L2xpZmUvdHJhdmVsL2hvdy10aGVzZS1sdXh1cnktcmVzb3J0cy1jZWxlYnJhdGUtZmlqaXMtbmF0dXJhbC1lbnZpcm9ubWVudC_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Saudi Gazette	1549819620	Crown Prince launches Sharaan Nature Reserve in AlUla governorate	AL-ULA – Crown Prince Muhammad Bin Salman, deputy premier, minister of defense and chairman of the Board of Directors of the Royal Commission for AlUla ...	https://news.google.com/articles/CBMifGh0dHA6Ly93d3cuc2F1ZGlnYXpldHRlLmNvbS5zYS9hcnRpY2xlLzU1ODg3MC9TQVVESS1BUkFCSUEvQ3Jvd24tUHJpbmNlLWxhdW5jaGVzLVNoYXJhYW4tTmF0dXJlLVJlc2VydmUtaW4tQWxVbGEtZ292ZXJub3JhdGXSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Nature.com	1547625600	Washington state's tech billionaires pour cash into global health	Gifts from pioneering philanthropists have equipped the US state for a frontline battle against some of the world's deadliest diseases.	https://news.google.com/articles/CBMiMmh0dHBzOi8vd3d3Lm5hdHVyZS5jb20vYXJ0aWNsZXMvZDQxNTg2LTAxOS0wMDEzMC160gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
South China Morning Post	1549873848	Mozambique’s Bazaruto - a five-island haven both above and below the surface	Relatively unscathed by climate breakdown, these remote idylls are a diver's paradise Marvel at the perfect 'pansies' that lent their name to an island - just don't ...	https://news.google.com/articles/CBMidmh0dHBzOi8vd3d3LnNjbXAuY29tL21hZ2F6aW5lcy9wb3N0LW1hZ2F6aW5lL3RyYXZlbC9hcnRpY2xlLzIxODQzMjYvbW96YW1iaXF1ZXMtYmF6YXJ1dG8tYXJjaGlwZWxhZ28tZml2ZS1pc2xhbmQtaGF2ZW7SAbsBaHR0cHM6Ly9hbXAtc2NtcC1jb20uY2RuLmFtcHByb2plY3Qub3JnL3Yvcy9hbXAuc2NtcC5jb20vbWFnYXppbmVzL3Bvc3QtbWFnYXppbmUvdHJhdmVsL2FydGljbGUvMjE4NDMyNi9tb3phbWJpcXVlcy1iYXphcnV0by1hcmNoaXBlbGFnby1maXZlLWlzbGFuZC1oYXZlbj9hbXBfanNfdj0wLjEjd2Vidmlldz0xJmNhcD1zd2lwZQ?hl=en-IN&gl=IN&ceid=IN%3Aen
Altoona Mirror	1549861332	'Bus kids' remember Jackson for caring nature | News, Sports, Jobs	Almost six years ago, Gerald “Jerry'' Jackson had a massive heart attack, but thanks to two young people who gave him CPR, he lived. Last week, Jackson,	https://news.google.com/articles/CBMiYWh0dHA6Ly93d3cuYWx0b29uYW1pcnJvci5jb20vbmV3cy9sb2NhbC1uZXdzLzIwMTkvMDIvYnVzLWtpZHMtcmVtZW1iZXItamFja3Nvbi1mb3ItY2FyaW5nLW5hdHVyZS_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen
Complex	1549891086	Grammys Producers Blame Cutting Off Drake on 'Natural Pause'	Drake was in the middle of saying some really cool sh*t when the Grammys cut to commercial.	https://news.google.com/articles/CAIiEHDjNp-9cPaQ7wPl8fbLLp0qGQgEKhAIACoHCAowo-D4CjD9qd8CMP72sQU?hl=en-IN&gl=IN&ceid=IN%3Aen
IOL	1549884600	How to take care of your natural hair with Sinovuyo Mondliwa	Natural hair movement continues to grow as many women transition from straight hair to afro and naturalista and beauty *content* creator, Sinovuyo Mondliwa is ...	https://news.google.com/articles/CAIiEGt-DEhX2iym0FpgMPfpE54qGQgEKhAIACoHCAow4c2JCzC4uZsDML6voQY?hl=en-IN&gl=IN&ceid=IN%3Aen
ABC News	1549839933	Oil fields clash with natural wonder in the Great Australian Bight	Seismic exploration for oil and gas in the Great Australian Bight will go ahead this year, and drilling for oil the next, but environmentalists say it's a disaster ...	https://news.google.com/articles/CAIiEJzB9tqfRf6QW5mmVNZUEQQqFggEKg4IACoGCAow3vI9MPeaCDDciw4?hl=en-IN&gl=IN&ceid=IN%3Aen
Moneycontrol.com	1549807260	Qatar seeks inclusion of natural gas in GST	Qatar supplies 8.5 million tonnes a year of liquefied natural gas to India. It is the country's single largest source of imported gas, supplying about 40 percent of all ...	https://news.google.com/articles/CBMiY2h0dHBzOi8vd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9xYXRhci1zZWVrcy1pbmNsdXNpb24tb2YtbmF0dXJhbC1nYXMtaW4tZ3N0LTM1MDg1OTEuaHRtbNIBtAFodHRwczovL3d3dy1tb25leWNvbnRyb2wtY29tLmNkbi5hbXBwcm9qZWN0Lm9yZy92L3Mvd3d3Lm1vbmV5Y29udHJvbC5jb20vbmV3cy9idXNpbmVzcy9xYXRhci1zZWVrcy1pbmNsdXNpb24tb2YtbmF0dXJhbC1nYXMtaW4tZ3N0LTM1MDg1OTEuaHRtbC9hbXA_YW1wX2pzX3Y9MC4xI3dlYnZpZXc9MSZjYXA9c3dpcGU?hl=en-IN&gl=IN&ceid=IN%3Aen
Seeking Alpha	1549824000	Natural Gas Weekly: Seasonal Trends Are Bearish, But Fundamentals Are Bullish	Total demand for American natural gas is down 20.0% w-o-w to 110.0 bcf per day, but is projected to rebound next week. Total natural gas supply is down 2.0% ...	https://news.google.com/articles/CBMiaGh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQyMzk3MjItbmF0dXJhbC1nYXMtd2Vla2x5LXNlYXNvbmFsLXRyZW5kcy1iZWFyaXNoLWZ1bmRhbWVudGFscy1idWxsaXNo0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
Henley Standard	1549880706	Alive or dead, this winter woodland is filled with natural wonders	THE other day I bumped into an old friend who I'd not seen in years. We discovered our shared love of nature and walking, so what better to do than get ou...	https://news.google.com/articles/CBMikQFodHRwOi8vd3d3LmhlbmxleXN0YW5kYXJkLmNvLnVrL25ld3MvY29tbXVuaXR5LW5ld3MtLWFsbC1kaXN0cmljdHMtLzEzNTc3Ny9hbGl2ZS1vci1kZWFkLXRoaXMtd2ludGVyLXdvb2RsYW5kLWlzLWZpbGxlZC13aXRoLW5hdHVyYWwtd29uZGVycy5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
